@RELATION ImpressionFalloffTimeSeries

@ATTRIBUTE start_time DATE
@ATTRIBUTE hour DATE
@ATTRIBUTE impressions INTEGER
@ATTRIBUTE campaign_id INTEGER
@ATTRIBUTE campaign STRING

@DATA
2013-01-24T02:10:00,2013-01-24T02:00:00,41164,1438,1jwly59
2013-01-24T02:20:00,2013-01-24T02:00:00,3964,1439,1dte36
2013-01-24T02:20:00,2013-01-24T02:00:00,65072,1438,1jwly59
2013-01-24T02:30:00,2013-01-24T02:00:00,4204,1439,1dte36
2013-01-24T02:30:00,2013-01-24T02:00:00,72496,1438,1jwly59
2013-01-24T02:40:00,2013-01-24T02:00:00,2449,1439,1dte36
2013-01-24T02:40:00,2013-01-24T02:00:00,42301,1438,1jwly59
2013-01-24T02:50:00,2013-01-24T02:00:00,1260,1439,1dte36
2013-01-24T02:50:00,2013-01-24T02:00:00,45774,1438,1jwly59
2013-01-24T03:00:00,2013-01-24T03:00:00,1523,1439,1dte36
2013-01-24T03:00:00,2013-01-24T03:00:00,92175,1438,1jwly59
2013-01-24T03:10:00,2013-01-24T03:00:00,2078,1439,1dte36
2013-01-24T03:10:00,2013-01-24T03:00:00,70134,1438,1jwly59
2013-01-24T03:20:00,2013-01-24T03:00:00,1608,1439,1dte36
2013-01-24T03:20:00,2013-01-24T03:00:00,37039,1438,1jwly59
2013-01-24T03:30:00,2013-01-24T03:00:00,2686,1439,1dte36
2013-01-24T03:30:00,2013-01-24T03:00:00,113995,1438,1jwly59
2013-01-24T03:40:00,2013-01-24T03:00:00,2048,1439,1dte36
2013-01-24T03:40:00,2013-01-24T03:00:00,112662,1438,1jwly59
2013-01-24T03:50:00,2013-01-24T03:00:00,1667,1439,1dte36
2013-01-24T03:50:00,2013-01-24T03:00:00,66038,1438,1jwly59
2013-01-24T04:00:00,2013-01-24T04:00:00,3494,1439,1dte36
2013-01-24T04:00:00,2013-01-24T04:00:00,56326,1438,1jwly59
2013-01-24T04:10:00,2013-01-24T04:00:00,2650,1439,1dte36
2013-01-24T04:10:00,2013-01-24T04:00:00,54502,1438,1jwly59
2013-01-24T04:20:00,2013-01-24T04:00:00,1542,1439,1dte36
2013-01-24T04:20:00,2013-01-24T04:00:00,35120,1438,1jwly59
2013-01-24T04:30:00,2013-01-24T04:00:00,3024,1439,1dte36
2013-01-24T04:30:00,2013-01-24T04:00:00,74854,1438,1jwly59
2013-01-24T04:40:00,2013-01-24T04:00:00,2034,1439,1dte36
2013-01-24T04:40:00,2013-01-24T04:00:00,56503,1438,1jwly59
2013-01-24T04:50:00,2013-01-24T04:00:00,1135,1439,1dte36
2013-01-24T04:50:00,2013-01-24T04:00:00,20314,1438,1jwly59
2013-01-24T05:00:00,2013-01-24T05:00:00,103,1439,1dte36
2013-01-24T05:00:00,2013-01-24T05:00:00,68,1438,1jwly59
2013-01-24T05:10:00,2013-01-24T05:00:00,20,1439,1dte36
2013-01-24T05:10:00,2013-01-24T05:00:00,208,1438,1jwly59
2013-01-24T05:20:00,2013-01-24T05:00:00,2,1439,1dte36
2013-01-24T05:30:00,2013-01-24T05:00:00,1,1438,1jwly59
2013-01-24T05:40:00,2013-01-24T05:00:00,11,1439,1dte36
2013-01-24T05:40:00,2013-01-24T05:00:00,21,1438,1jwly59
2013-01-24T05:50:00,2013-01-24T05:00:00,10,1439,1dte36
2013-01-24T05:50:00,2013-01-24T05:00:00,1,1438,1jwly59
2013-01-24T06:00:00,2013-01-24T06:00:00,8,1439,1dte36
2013-01-24T06:00:00,2013-01-24T06:00:00,4,1438,1jwly59
2013-01-24T06:10:00,2013-01-24T06:00:00,6,1439,1dte36
2013-01-24T06:10:00,2013-01-24T06:00:00,151,1438,1jwly59
2013-01-24T06:20:00,2013-01-24T06:00:00,10,1439,1dte36
2013-01-24T06:20:00,2013-01-24T06:00:00,26,1438,1jwly59
2013-01-24T06:30:00,2013-01-24T06:00:00,27,1439,1dte36
2013-01-24T06:30:00,2013-01-24T06:00:00,215,1438,1jwly59
2013-01-24T06:40:00,2013-01-24T06:00:00,18,1439,1dte36
2013-01-24T06:40:00,2013-01-24T06:00:00,629,1438,1jwly59
2013-01-24T06:50:00,2013-01-24T06:00:00,106,1439,1dte36
2013-01-24T06:50:00,2013-01-24T06:00:00,351,1438,1jwly59
2013-01-24T07:00:00,2013-01-24T07:00:00,13,1439,1dte36
2013-01-24T07:00:00,2013-01-24T07:00:00,3722,1438,1jwly59
2013-01-24T07:10:00,2013-01-24T07:00:00,824,1439,1dte36
2013-01-24T07:10:00,2013-01-24T07:00:00,4547,1438,1jwly59
2013-01-24T07:20:00,2013-01-24T07:00:00,2378,1438,1jwly59
2013-01-24T07:30:00,2013-01-24T07:00:00,1448,1439,1dte36
2013-01-24T07:30:00,2013-01-24T07:00:00,10685,1438,1jwly59
2013-01-24T07:40:00,2013-01-24T07:00:00,923,1439,1dte36
2013-01-24T07:40:00,2013-01-24T07:00:00,8687,1438,1jwly59
2013-01-24T07:50:00,2013-01-24T07:00:00,5,1439,1dte36
2013-01-24T07:50:00,2013-01-24T07:00:00,1420,1438,1jwly59
2013-01-24T08:00:00,2013-01-24T08:00:00,2061,1439,1dte36
2013-01-24T08:00:00,2013-01-24T08:00:00,14340,1438,1jwly59
2013-01-24T08:10:00,2013-01-24T08:00:00,1008,1439,1dte36
2013-01-24T08:10:00,2013-01-24T08:00:00,8915,1438,1jwly59
2013-01-24T08:20:00,2013-01-24T08:00:00,151,1439,1dte36
2013-01-24T08:20:00,2013-01-24T08:00:00,1048,1438,1jwly59
2013-01-24T08:30:00,2013-01-24T08:00:00,1910,1439,1dte36
2013-01-24T08:30:00,2013-01-24T08:00:00,10102,1438,1jwly59
2013-01-24T08:40:00,2013-01-24T08:00:00,1150,1439,1dte36
2013-01-24T08:40:00,2013-01-24T08:00:00,5545,1438,1jwly59
2013-01-24T08:50:00,2013-01-24T08:00:00,114,1439,1dte36
2013-01-24T08:50:00,2013-01-24T08:00:00,608,1438,1jwly59
2013-01-24T09:00:00,2013-01-24T09:00:00,1949,1439,1dte36
2013-01-24T09:00:00,2013-01-24T09:00:00,17683,1438,1jwly59
2013-01-24T09:10:00,2013-01-24T09:00:00,937,1439,1dte36
2013-01-24T09:10:00,2013-01-24T09:00:00,5597,1438,1jwly59
2013-01-24T09:20:00,2013-01-24T09:00:00,187,1439,1dte36
2013-01-24T09:20:00,2013-01-24T09:00:00,406,1438,1jwly59
2013-01-24T09:30:00,2013-01-24T09:00:00,1831,1439,1dte36
2013-01-24T09:30:00,2013-01-24T09:00:00,8835,1438,1jwly59
2013-01-24T09:40:00,2013-01-24T09:00:00,614,1439,1dte36
2013-01-24T09:40:00,2013-01-24T09:00:00,4609,1438,1jwly59
2013-01-24T09:50:00,2013-01-24T09:00:00,366,1439,1dte36
2013-01-24T09:50:00,2013-01-24T09:00:00,1,1438,1jwly59
2013-01-24T10:00:00,2013-01-24T10:00:00,2246,1439,1dte36
2013-01-24T10:00:00,2013-01-24T10:00:00,9459,1438,1jwly59
2013-01-24T10:10:00,2013-01-24T10:00:00,1284,1439,1dte36
2013-01-24T10:10:00,2013-01-24T10:00:00,5234,1438,1jwly59
2013-01-24T10:20:00,2013-01-24T10:00:00,0,1438,1jwly59
2013-01-24T10:30:00,2013-01-24T10:00:00,2815,1439,1dte36
2013-01-24T10:30:00,2013-01-24T10:00:00,12239,1438,1jwly59
2013-01-24T10:40:00,2013-01-24T10:00:00,0,1438,1jwly59
2013-01-24T10:50:00,2013-01-24T10:00:00,1284,1439,1dte36
2013-01-24T10:50:00,2013-01-24T10:00:00,6453,1438,1jwly59
2013-01-24T11:00:00,2013-01-24T11:00:00,1172,1439,1dte36
2013-01-24T11:00:00,2013-01-24T11:00:00,6877,1438,1jwly59
2013-01-24T11:10:00,2013-01-24T11:00:00,1474,1439,1dte36
2013-01-24T11:10:00,2013-01-24T11:00:00,8153,1438,1jwly59
2013-01-24T11:20:00,2013-01-24T11:00:00,845,1439,1dte36
2013-01-24T11:20:00,2013-01-24T11:00:00,6709,1438,1jwly59
2013-01-24T11:30:00,2013-01-24T11:00:00,1454,1439,1dte36
2013-01-24T11:30:00,2013-01-24T11:00:00,9449,1438,1jwly59
2013-01-24T11:40:00,2013-01-24T11:00:00,1567,1439,1dte36
2013-01-24T11:40:00,2013-01-24T11:00:00,9035,1438,1jwly59
2013-01-24T11:50:00,2013-01-24T11:00:00,1072,1439,1dte36
2013-01-24T11:50:00,2013-01-24T11:00:00,6642,1438,1jwly59
2013-01-24T11:50:00,2013-01-24T11:00:00,0,1447,1jwly65
2013-01-24T12:00:00,2013-01-24T12:00:00,1344,1439,1dte36
2013-01-24T12:00:00,2013-01-24T12:00:00,8659,1438,1jwly59
2013-01-24T12:10:00,2013-01-24T12:00:00,1646,1439,1dte36
2013-01-24T12:10:00,2013-01-24T12:00:00,9866,1438,1jwly59
2013-01-24T12:20:00,2013-01-24T12:00:00,834,1439,1dte36
2013-01-24T12:20:00,2013-01-24T12:00:00,4336,1438,1jwly59
2013-01-24T12:30:00,2013-01-24T12:00:00,1310,1439,1dte36
2013-01-24T12:30:00,2013-01-24T12:00:00,6021,1438,1jwly59
2013-01-24T12:40:00,2013-01-24T12:00:00,1535,1439,1dte36
2013-01-24T12:40:00,2013-01-24T12:00:00,4382,1438,1jwly59
2013-01-24T12:50:00,2013-01-24T12:00:00,806,1439,1dte36
2013-01-24T12:50:00,2013-01-24T12:00:00,4078,1438,1jwly59
2013-01-24T13:00:00,2013-01-24T13:00:00,1143,1439,1dte36
2013-01-24T13:00:00,2013-01-24T13:00:00,4775,1438,1jwly59
2013-01-24T13:10:00,2013-01-24T13:00:00,1061,1439,1dte36
2013-01-24T13:10:00,2013-01-24T13:00:00,4352,1438,1jwly59
2013-01-24T13:20:00,2013-01-24T13:00:00,614,1439,1dte36
2013-01-24T13:20:00,2013-01-24T13:00:00,3131,1438,1jwly59
2013-01-24T13:30:00,2013-01-24T13:00:00,1120,1439,1dte36
2013-01-24T13:30:00,2013-01-24T13:00:00,7133,1438,1jwly59
2013-01-24T13:40:00,2013-01-24T13:00:00,1229,1439,1dte36
2013-01-24T13:40:00,2013-01-24T13:00:00,7662,1438,1jwly59
2013-01-24T13:50:00,2013-01-24T13:00:00,736,1439,1dte36
2013-01-24T13:50:00,2013-01-24T13:00:00,7672,1438,1jwly59
2013-01-24T14:00:00,2013-01-24T14:00:00,1153,1439,1dte36
2013-01-24T14:00:00,2013-01-24T14:00:00,12379,1438,1jwly59
2013-01-24T14:10:00,2013-01-24T14:00:00,1037,1439,1dte36
2013-01-24T14:10:00,2013-01-24T14:00:00,9340,1438,1jwly59
2013-01-24T14:20:00,2013-01-24T14:00:00,582,1439,1dte36
2013-01-24T14:20:00,2013-01-24T14:00:00,5215,1438,1jwly59
2013-01-24T14:20:00,2013-01-24T14:00:00,0,1442,1jwly61
2013-01-24T14:30:00,2013-01-24T14:00:00,835,1439,1dte36
2013-01-24T14:30:00,2013-01-24T14:00:00,13813,1438,1jwly59
2013-01-24T14:40:00,2013-01-24T14:00:00,1149,1439,1dte36
2013-01-24T14:40:00,2013-01-24T14:00:00,13967,1438,1jwly59
2013-01-24T14:50:00,2013-01-24T14:00:00,397,1439,1dte36
2013-01-24T14:50:00,2013-01-24T14:00:00,3914,1438,1jwly59
2013-01-24T15:00:00,2013-01-24T15:00:00,1336,1439,1dte36
2013-01-24T15:00:00,2013-01-24T15:00:00,12485,1438,1jwly59
2013-01-24T15:10:00,2013-01-24T15:00:00,1193,1439,1dte36
2013-01-24T15:10:00,2013-01-24T15:00:00,9558,1438,1jwly59
2013-01-24T15:20:00,2013-01-24T15:00:00,233,1439,1dte36
2013-01-24T15:20:00,2013-01-24T15:00:00,3575,1438,1jwly59
2013-01-24T15:20:00,2013-01-24T15:00:00,0,1447,1jwly65
2013-01-24T15:30:00,2013-01-24T15:00:00,1414,1439,1dte36
2013-01-24T15:30:00,2013-01-24T15:00:00,16064,1438,1jwly59
2013-01-24T15:40:00,2013-01-24T15:00:00,1416,1439,1dte36
2013-01-24T15:40:00,2013-01-24T15:00:00,10310,1438,1jwly59
2013-01-24T15:50:00,2013-01-24T15:00:00,371,1439,1dte36
2013-01-24T15:50:00,2013-01-24T15:00:00,6453,1438,1jwly59
2013-01-24T16:00:00,2013-01-24T16:00:00,1458,1439,1dte36
2013-01-24T16:00:00,2013-01-24T16:00:00,15233,1438,1jwly59
2013-01-24T16:10:00,2013-01-24T16:00:00,1262,1439,1dte36
2013-01-24T16:10:00,2013-01-24T16:00:00,6126,1438,1jwly59
2013-01-24T16:20:00,2013-01-24T16:00:00,142,1439,1dte36
2013-01-24T16:20:00,2013-01-24T16:00:00,2464,1438,1jwly59
2013-01-24T16:30:00,2013-01-24T16:00:00,1693,1439,1dte36
2013-01-24T16:30:00,2013-01-24T16:00:00,16353,1438,1jwly59
2013-01-24T16:30:00,2013-01-24T16:00:00,2858,1441,1jwly60
2013-01-24T16:40:00,2013-01-24T16:00:00,1488,1439,1dte36
2013-01-24T16:40:00,2013-01-24T16:00:00,5909,1438,1jwly59
2013-01-24T16:40:00,2013-01-24T16:00:00,0,1441,1jwly60
2013-01-24T16:50:00,2013-01-24T16:00:00,152,1439,1dte36
2013-01-24T16:50:00,2013-01-24T16:00:00,473,1438,1jwly59
2013-01-24T16:50:00,2013-01-24T16:00:00,2395,1441,1jwly60
2013-01-24T17:00:00,2013-01-24T17:00:00,1866,1439,1dte36
2013-01-24T17:00:00,2013-01-24T17:00:00,3478,1418,1jwly53
2013-01-24T17:00:00,2013-01-24T17:00:00,3829,1438,1jwly59
2013-01-24T17:00:00,2013-01-24T17:00:00,8489,1441,1jwly60
2013-01-24T17:10:00,2013-01-24T17:00:00,1488,1439,1dte36
2013-01-24T17:10:00,2013-01-24T17:00:00,601,1418,1jwly53
2013-01-24T17:10:00,2013-01-24T17:00:00,1048,1438,1jwly59
2013-01-24T17:10:00,2013-01-24T17:00:00,2306,1441,1jwly60
2013-01-24T17:20:00,2013-01-24T17:00:00,204,1439,1dte36
2013-01-24T17:20:00,2013-01-24T17:00:00,129,1438,1jwly59
2013-01-24T17:20:00,2013-01-24T17:00:00,119,1441,1jwly60
2013-01-24T17:30:00,2013-01-24T17:00:00,2486,1439,1dte36
2013-01-24T17:30:00,2013-01-24T17:00:00,2460,1418,1jwly53
2013-01-24T17:30:00,2013-01-24T17:00:00,464,1438,1jwly59
2013-01-24T17:30:00,2013-01-24T17:00:00,269,1441,1jwly60
2013-01-24T17:30:00,2013-01-24T17:00:00,244,1442,1jwly61
2013-01-24T17:40:00,2013-01-24T17:00:00,1431,1439,1dte36
2013-01-24T17:40:00,2013-01-24T17:00:00,836,1438,1jwly59
2013-01-24T17:40:00,2013-01-24T17:00:00,2112,1441,1jwly60
2013-01-24T17:50:00,2013-01-24T17:00:00,172,1439,1dte36
2013-01-24T17:50:00,2013-01-24T17:00:00,271,1441,1jwly60
2013-01-24T18:00:00,2013-01-24T18:00:00,2110,1439,1dte36
2013-01-24T18:00:00,2013-01-24T18:00:00,2187,1438,1jwly59
2013-01-24T18:00:00,2013-01-24T18:00:00,1215,1441,1jwly60
2013-01-24T18:00:00,2013-01-24T18:00:00,4047,1442,1jwly61
2013-01-24T18:00:00,2013-01-24T18:00:00,1543,1443,1jwly62
2013-01-24T18:10:00,2013-01-24T18:00:00,1326,1439,1dte36
2013-01-24T18:10:00,2013-01-24T18:00:00,1727,1438,1jwly59
2013-01-24T18:10:00,2013-01-24T18:00:00,5577,1441,1jwly60
2013-01-24T18:10:00,2013-01-24T18:00:00,5090,1442,1jwly61
2013-01-24T18:20:00,2013-01-24T18:00:00,7,1438,1jwly59
2013-01-24T18:20:00,2013-01-24T18:00:00,961,1441,1jwly60
2013-01-24T18:20:00,2013-01-24T18:00:00,698,1442,1jwly61
2013-01-24T18:30:00,2013-01-24T18:00:00,2443,1439,1dte36
2013-01-24T18:30:00,2013-01-24T18:00:00,6901,1418,1jwly53
2013-01-24T18:30:00,2013-01-24T18:00:00,2980,1438,1jwly59
2013-01-24T18:30:00,2013-01-24T18:00:00,11833,1441,1jwly60
2013-01-24T18:30:00,2013-01-24T18:00:00,7172,1442,1jwly61
2013-01-24T18:30:00,2013-01-24T18:00:00,3019,1443,1jwly62
2013-01-24T18:40:00,2013-01-24T18:00:00,1309,1439,1dte36
2013-01-24T18:40:00,2013-01-24T18:00:00,1143,1438,1jwly59
2013-01-24T18:40:00,2013-01-24T18:00:00,4290,1441,1jwly60
2013-01-24T18:40:00,2013-01-24T18:00:00,2077,1442,1jwly61
2013-01-24T18:40:00,2013-01-24T18:00:00,1026,1443,1jwly62
2013-01-24T18:50:00,2013-01-24T18:00:00,62,1439,1dte36
2013-01-24T18:50:00,2013-01-24T18:00:00,1352,1418,1jwly53
2013-01-24T18:50:00,2013-01-24T18:00:00,236,1438,1jwly59
2013-01-24T18:50:00,2013-01-24T18:00:00,364,1441,1jwly60
2013-01-24T18:50:00,2013-01-24T18:00:00,97,1442,1jwly61
2013-01-24T18:50:00,2013-01-24T18:00:00,319,1443,1jwly62
2013-01-24T19:00:00,2013-01-24T19:00:00,2997,1439,1dte36
2013-01-24T19:00:00,2013-01-24T19:00:00,0,1418,1jwly53
2013-01-24T19:00:00,2013-01-24T19:00:00,996,1438,1jwly59
2013-01-24T19:00:00,2013-01-24T19:00:00,7306,1441,1jwly60
2013-01-24T19:00:00,2013-01-24T19:00:00,16,1442,1jwly61
2013-01-24T19:00:00,2013-01-24T19:00:00,3471,1443,1jwly62
2013-01-24T19:00:00,2013-01-24T19:00:00,5,1445,1jwly64
2013-01-24T19:10:00,2013-01-24T19:00:00,1440,1439,1dte36
2013-01-24T19:10:00,2013-01-24T19:00:00,0,1418,1jwly53
2013-01-24T19:10:00,2013-01-24T19:00:00,646,1438,1jwly59
2013-01-24T19:10:00,2013-01-24T19:00:00,1937,1441,1jwly60
2013-01-24T19:10:00,2013-01-24T19:00:00,2186,1442,1jwly61
2013-01-24T19:10:00,2013-01-24T19:00:00,107,1443,1jwly62
2013-01-24T19:20:00,2013-01-24T19:00:00,68,1439,1dte36
2013-01-24T19:20:00,2013-01-24T19:00:00,9,1441,1jwly60
2013-01-24T19:20:00,2013-01-24T19:00:00,2,1443,1jwly62
2013-01-24T19:30:00,2013-01-24T19:00:00,2587,1439,1dte36
2013-01-24T19:30:00,2013-01-24T19:00:00,509,1438,1jwly59
2013-01-24T19:30:00,2013-01-24T19:00:00,10760,1441,1jwly60
2013-01-24T19:30:00,2013-01-24T19:00:00,293,1442,1jwly61
2013-01-24T19:30:00,2013-01-24T19:00:00,8684,1445,1jwly64
2013-01-24T19:40:00,2013-01-24T19:00:00,1222,1439,1dte36
2013-01-24T19:40:00,2013-01-24T19:00:00,0,1418,1jwly53
2013-01-24T19:40:00,2013-01-24T19:00:00,18,1438,1jwly59
2013-01-24T19:40:00,2013-01-24T19:00:00,15204,1441,1jwly60
2013-01-24T19:40:00,2013-01-24T19:00:00,23,1442,1jwly61
2013-01-24T19:40:00,2013-01-24T19:00:00,544,1445,1jwly64
2013-01-24T20:00:00,2013-01-24T20:00:00,1311,1439,1dte36
2013-01-24T20:00:00,2013-01-24T20:00:00,21495,1418,1jwly53
2013-01-24T20:00:00,2013-01-24T20:00:00,11,1438,1jwly59
2013-01-24T20:00:00,2013-01-24T20:00:00,26304,1441,1jwly60
2013-01-24T20:00:00,2013-01-24T20:00:00,374,1442,1jwly61
2013-01-24T20:00:00,2013-01-24T20:00:00,5853,1443,1jwly62
2013-01-24T20:00:00,2013-01-24T20:00:00,1300,1445,1jwly64
2013-01-24T20:00:00,2013-01-24T20:00:00,3677,1447,1jwly65
2013-01-24T20:10:00,2013-01-24T20:00:00,1264,1439,1dte36
2013-01-24T20:10:00,2013-01-24T20:00:00,1599,1418,1jwly53
2013-01-24T20:10:00,2013-01-24T20:00:00,3784,1441,1jwly60
2013-01-24T20:10:00,2013-01-24T20:00:00,15044,1442,1jwly61
2013-01-24T20:10:00,2013-01-24T20:00:00,5953,1443,1jwly62
2013-01-24T20:10:00,2013-01-24T20:00:00,235,1445,1jwly64
2013-01-24T20:20:00,2013-01-24T20:00:00,1504,1439,1dte36
2013-01-24T20:20:00,2013-01-24T20:00:00,285,1418,1jwly53
2013-01-24T20:20:00,2013-01-24T20:00:00,120,1438,1jwly59
2013-01-24T20:20:00,2013-01-24T20:00:00,532,1441,1jwly60
2013-01-24T20:20:00,2013-01-24T20:00:00,9771,1442,1jwly61
2013-01-24T20:20:00,2013-01-24T20:00:00,282,1443,1jwly62
2013-01-24T20:20:00,2013-01-24T20:00:00,636,1445,1jwly64
2013-01-24T20:20:00,2013-01-24T20:00:00,9264,1447,1jwly65
2013-01-24T20:30:00,2013-01-24T20:00:00,1555,1439,1dte36
2013-01-24T20:30:00,2013-01-24T20:00:00,2834,1449,1dte38
2013-01-24T20:30:00,2013-01-24T20:00:00,34793,1418,1jwly53
2013-01-24T20:30:00,2013-01-24T20:00:00,463,1438,1jwly59
2013-01-24T20:30:00,2013-01-24T20:00:00,232,1441,1jwly60
2013-01-24T20:30:00,2013-01-24T20:00:00,4132,1442,1jwly61
2013-01-24T20:30:00,2013-01-24T20:00:00,12198,1443,1jwly62
2013-01-24T20:30:00,2013-01-24T20:00:00,1713,1445,1jwly64
2013-01-24T20:30:00,2013-01-24T20:00:00,4092,1447,1jwly65
2013-01-24T20:40:00,2013-01-24T20:00:00,1286,1439,1dte36
2013-01-24T20:40:00,2013-01-24T20:00:00,1633,1418,1jwly53
2013-01-24T20:40:00,2013-01-24T20:00:00,198,1438,1jwly59
2013-01-24T20:40:00,2013-01-24T20:00:00,6423,1441,1jwly60
2013-01-24T20:40:00,2013-01-24T20:00:00,10906,1442,1jwly61
2013-01-24T20:40:00,2013-01-24T20:00:00,1563,1443,1jwly62
2013-01-24T20:40:00,2013-01-24T20:00:00,10213,1447,1jwly65
2013-01-24T20:50:00,2013-01-24T20:00:00,843,1439,1dte36
2013-01-24T20:50:00,2013-01-24T20:00:00,3,1438,1jwly59
2013-01-24T20:50:00,2013-01-24T20:00:00,3807,1441,1jwly60
2013-01-24T20:50:00,2013-01-24T20:00:00,452,1442,1jwly61
2013-01-24T20:50:00,2013-01-24T20:00:00,814,1443,1jwly62
2013-01-24T20:50:00,2013-01-24T20:00:00,12,1445,1jwly64
2013-01-24T20:50:00,2013-01-24T20:00:00,12401,1447,1jwly65
2013-01-24T21:00:00,2013-01-24T21:00:00,1010,1439,1dte36
2013-01-24T21:00:00,2013-01-24T21:00:00,294,1449,1dte38
2013-01-24T21:00:00,2013-01-24T21:00:00,7986,1418,1jwly53
2013-01-24T21:00:00,2013-01-24T21:00:00,861,1438,1jwly59
2013-01-24T21:00:00,2013-01-24T21:00:00,1830,1441,1jwly60
2013-01-24T21:00:00,2013-01-24T21:00:00,485,1442,1jwly61
2013-01-24T21:00:00,2013-01-24T21:00:00,987,1443,1jwly62
2013-01-24T21:00:00,2013-01-24T21:00:00,21,1445,1jwly64
2013-01-24T21:00:00,2013-01-24T21:00:00,8070,1447,1jwly65
2013-01-24T21:10:00,2013-01-24T21:00:00,1758,1439,1dte36
2013-01-24T21:10:00,2013-01-24T21:00:00,281,1449,1dte38
2013-01-24T21:10:00,2013-01-24T21:00:00,1295,1438,1jwly59
2013-01-24T21:10:00,2013-01-24T21:00:00,4508,1441,1jwly60
2013-01-24T21:10:00,2013-01-24T21:00:00,605,1442,1jwly61
2013-01-24T21:10:00,2013-01-24T21:00:00,215,1443,1jwly62
2013-01-24T21:10:00,2013-01-24T21:00:00,6468,1445,1jwly64
2013-01-24T21:10:00,2013-01-24T21:00:00,7601,1447,1jwly65
2013-01-24T21:20:00,2013-01-24T21:00:00,616,1439,1dte36
2013-01-24T21:20:00,2013-01-24T21:00:00,3350,1449,1dte38
2013-01-24T21:20:00,2013-01-24T21:00:00,775,1438,1jwly59
2013-01-24T21:20:00,2013-01-24T21:00:00,5211,1441,1jwly60
2013-01-24T21:20:00,2013-01-24T21:00:00,908,1442,1jwly61
2013-01-24T21:20:00,2013-01-24T21:00:00,48,1443,1jwly62
2013-01-24T21:20:00,2013-01-24T21:00:00,653,1445,1jwly64
2013-01-24T21:20:00,2013-01-24T21:00:00,3895,1447,1jwly65
2013-01-24T21:30:00,2013-01-24T21:00:00,1251,1439,1dte36
2013-01-24T21:30:00,2013-01-24T21:00:00,4743,1449,1dte38
2013-01-24T21:30:00,2013-01-24T21:00:00,5848,1418,1jwly53
2013-01-24T21:30:00,2013-01-24T21:00:00,1249,1438,1jwly59
2013-01-24T21:30:00,2013-01-24T21:00:00,11688,1441,1jwly60
2013-01-24T21:30:00,2013-01-24T21:00:00,1012,1442,1jwly61
2013-01-24T21:30:00,2013-01-24T21:00:00,52,1443,1jwly62
2013-01-24T21:30:00,2013-01-24T21:00:00,6722,1445,1jwly64
2013-01-24T21:30:00,2013-01-24T21:00:00,16155,1447,1jwly65
2013-01-24T21:40:00,2013-01-24T21:00:00,659,1439,1dte36
2013-01-24T21:40:00,2013-01-24T21:00:00,4602,1449,1dte38
2013-01-24T21:40:00,2013-01-24T21:00:00,4602,1418,1jwly53
2013-01-24T21:40:00,2013-01-24T21:00:00,1678,1438,1jwly59
2013-01-24T21:40:00,2013-01-24T21:00:00,2669,1441,1jwly60
2013-01-24T21:40:00,2013-01-24T21:00:00,1024,1442,1jwly61
2013-01-24T21:40:00,2013-01-24T21:00:00,12,1443,1jwly62
2013-01-24T21:40:00,2013-01-24T21:00:00,18334,1445,1jwly64
2013-01-24T21:40:00,2013-01-24T21:00:00,2035,1447,1jwly65
2013-01-24T21:50:00,2013-01-24T21:00:00,820,1439,1dte36
2013-01-24T21:50:00,2013-01-24T21:00:00,6594,1449,1dte38
2013-01-24T21:50:00,2013-01-24T21:00:00,1014,1438,1jwly59
2013-01-24T21:50:00,2013-01-24T21:00:00,2010,1441,1jwly60
2013-01-24T21:50:00,2013-01-24T21:00:00,589,1442,1jwly61
2013-01-24T21:50:00,2013-01-24T21:00:00,5527,1445,1jwly64
2013-01-24T21:50:00,2013-01-24T21:00:00,5951,1447,1jwly65
2013-01-24T22:00:00,2013-01-24T22:00:00,1982,1439,1dte36
2013-01-24T22:00:00,2013-01-24T22:00:00,1796,1449,1dte38
2013-01-24T22:00:00,2013-01-24T22:00:00,0,1418,1jwly53
2013-01-24T22:00:00,2013-01-24T22:00:00,1284,1438,1jwly59
2013-01-24T22:00:00,2013-01-24T22:00:00,3575,1441,1jwly60
2013-01-24T22:00:00,2013-01-24T22:00:00,634,1442,1jwly61
2013-01-24T22:00:00,2013-01-24T22:00:00,302,1445,1jwly64
2013-01-24T22:00:00,2013-01-24T22:00:00,9291,1447,1jwly65
2013-01-24T22:10:00,2013-01-24T22:00:00,2220,1439,1dte36
2013-01-24T22:10:00,2013-01-24T22:00:00,51,1449,1dte38
2013-01-24T22:10:00,2013-01-24T22:00:00,0,1418,1jwly53
2013-01-24T22:10:00,2013-01-24T22:00:00,1547,1438,1jwly59
2013-01-24T22:10:00,2013-01-24T22:00:00,3013,1441,1jwly60
2013-01-24T22:10:00,2013-01-24T22:00:00,708,1442,1jwly61
2013-01-24T22:10:00,2013-01-24T22:00:00,286,1445,1jwly64
2013-01-24T22:10:00,2013-01-24T22:00:00,5627,1447,1jwly65
2013-01-24T22:20:00,2013-01-24T22:00:00,1081,1439,1dte36
2013-01-24T22:20:00,2013-01-24T22:00:00,629,1449,1dte38
2013-01-24T22:20:00,2013-01-24T22:00:00,0,1418,1jwly53
2013-01-24T22:20:00,2013-01-24T22:00:00,767,1438,1jwly59
2013-01-24T22:20:00,2013-01-24T22:00:00,2467,1441,1jwly60
2013-01-24T22:20:00,2013-01-24T22:00:00,331,1442,1jwly61
