impressions,hour,campaign,campaign_id,clicks
0,2012-11-13 11:00:00,1de187,1231,0
2068,2012-11-23 10:00:00,1jwly18,1230,2
0,2012-11-20 05:00:00,1de187,1231,0
0,2012-11-15 00:00:00,1jwly18,1230,0
33857,2012-11-18 11:00:00,1jwly18,1230,34
632,2012-11-17 15:00:00,1de187,1231,1
0,2012-11-12 19:00:00,1kc111,1223,0
1238370,2012-11-13 07:00:00,1de187,1231,671
28275,2012-11-19 16:00:00,1jwly18,1230,25
0,2012-11-20 08:00:00,1jwly18,1230,0
57101,2012-11-21 18:00:00,1jwly18,1230,42
80395,2012-11-15 13:00:00,1jwly18,1230,63
76,2012-11-27 19:00:00,1jwly18,1230,0
61,2012-11-08 21:00:00,1kc111,1223,0
0,2012-11-20 23:00:00,1de187,1231,0
0,2012-11-11 10:00:00,1dte13,1222,0
162913,2012-11-21 15:00:00,1jwly18,1230,113
0,2012-11-12 20:00:00,1dte14,1225,0
0,2012-11-12 05:00:00,1kc111,1223,0
0,2012-11-17 02:00:00,1jwly18,1230,0
0,2012-11-15 06:00:00,1jwly18,1230,0
301717,2012-11-14 06:00:00,1jwly18,1230,247
0,2012-11-20 22:00:00,1de187,1231,0
0,2012-11-13 03:00:00,1jwly18,1230,0
4107,2012-11-09 19:00:00,1li126,1224,1
146144,2012-11-10 04:00:00,1dte13,1222,96
0,2012-11-11 09:00:00,1jwly18,1230,0
23207,2012-11-10 13:00:00,1dte13,1222,12
31898,2012-11-16 17:00:00,1jwly18,1230,18
0,2012-11-14 17:00:00,1de187,1231,0
2784,2012-11-27 10:00:00,1jwly18,1230,3
3722,2012-11-27 13:00:00,1jwly18,1230,3
0,2012-11-14 21:00:00,1de187,1231,0
0,2012-11-15 09:00:00,1de187,1231,0
23779,2012-11-18 13:00:00,1de187,1231,14
2236,2012-11-23 23:00:00,1jwly18,1230,5
0,2012-11-15 08:00:00,1de187,1231,0
0,2012-11-11 17:00:00,1dte13,1222,0
35079,2012-11-15 17:00:00,1de187,1231,16
0,2012-11-13 23:00:00,1dte13,1222,0
0,2012-11-13 18:00:00,1dte13,1222,0
65328,2012-11-16 14:00:00,1jwly18,1230,38
0,2012-11-14 20:00:00,1de187,1231,0
0,2012-11-12 19:00:00,1li127,1229,0
0,2012-11-12 08:00:00,1dte13,1222,0
152150,2012-11-21 12:00:00,1jwly18,1230,114
40007,2012-11-22 00:00:00,1jwly18,1230,39
3291,2012-11-09 05:00:00,1kc111,1223,3
0,2012-11-12 02:00:00,1jwly18,1230,0
0,2012-11-10 22:00:00,1jwly18,1230,0
6531,2012-11-17 22:00:00,1de187,1231,6
0,2012-11-11 08:00:00,1jwly18,1230,0
0,2012-11-14 19:00:00,1de187,1231,0
1967,2012-11-10 06:00:00,1dte13,1222,2
115766,2012-11-16 02:00:00,1jwly18,1230,107
2324,2012-11-23 09:00:00,1jwly18,1230,1
0,2012-11-12 05:00:00,1jwly18,1230,0
18763,2012-11-18 10:00:00,1de187,1231,10
392,2012-11-17 19:00:00,1de187,1231,0
1128,2012-11-09 00:00:00,1kc111,1223,0
0,2012-11-14 16:00:00,1jwly18,1230,0
0,2012-11-10 11:00:00,1de187,1231,0
0,2012-11-13 03:00:00,1kc111,1223,0
22498,2012-11-16 21:00:00,1de187,1231,16
8919,2012-11-19 19:00:00,1de187,1231,7
461,2012-11-08 22:00:00,1kc111,1223,0
0,2012-11-09 20:00:00,1jwly18,1230,0
105716,2012-11-20 21:00:00,1jwly18,1230,85
0,2012-11-10 00:00:00,1de187,1231,0
43933,2012-11-10 16:00:00,1dte13,1222,23
80889,2012-11-19 01:00:00,1de187,1231,60
11079,2012-11-09 18:00:00,1li126,1224,2
20536,2012-11-18 21:00:00,1de187,1231,10
17571,2012-11-22 13:00:00,1jwly18,1230,14
0,2012-11-12 23:00:00,1de187,1231,0
0,2012-11-13 21:00:00,1de187,1231,0
2039,2012-11-17 18:00:00,1de187,1231,2
67735,2012-11-22 04:00:00,1jwly18,1230,50
158,2012-12-01 01:00:00,1jwly18,1230,0
0,2012-11-20 07:00:00,1jwly18,1230,0
3129,2012-11-27 15:00:00,1jwly18,1230,4
0,2012-11-17 11:00:00,1de187,1231,0
166,2012-11-30 21:00:00,1jwly18,1230,0
2402,2012-11-23 20:00:00,1jwly18,1230,2
377,2012-11-20 04:00:00,1de187,1231,0
2,2012-11-13 13:00:00,1kc111,1223,0
0,2012-11-11 11:00:00,1jwly18,1230,0
0,2012-11-20 19:00:00,1de187,1231,0
130864,2012-11-18 04:00:00,1jwly18,1230,127
0,2012-11-09 19:00:00,1jwly18,1230,0
0,2012-11-14 10:00:00,1jwly18,1230,0
121939,2012-11-16 03:00:00,1de187,1231,93
45544,2012-11-16 01:00:00,1de187,1231,45
0,2012-11-13 04:00:00,1jwly18,1230,0
44815,2012-11-16 13:00:00,1jwly18,1230,28
0,2012-11-14 01:00:00,1dte13,1222,0
16644,2012-11-18 18:00:00,1de187,1231,10
0,2012-11-13 22:00:00,1dte13,1222,0
12932,2012-11-18 00:00:00,1de187,1231,10
0,2012-11-12 21:00:00,1dte14,1225,0
12067,2012-11-17 23:00:00,1de187,1231,13
0,2012-11-13 06:00:00,1kc111,1223,0
0,2012-11-14 22:00:00,1de187,1231,0
111279,2012-11-19 04:00:00,1jwly18,1230,97
2149,2012-11-23 07:00:00,1jwly18,1230,3
1219284,2012-11-13 12:00:00,1jwly18,1230,1110
0,2012-11-15 03:00:00,1de187,1231,0
2860,2012-11-26 18:00:00,1jwly18,1230,2
11630,2012-11-10 07:00:00,1dte13,1222,7
0,2012-11-13 17:00:00,1de187,1231,0
1255575,2012-11-18 19:00:00,1jwly18,1230,845
267365,2012-11-21 03:00:00,1jwly18,1230,223
0,2012-11-11 01:00:00,1dte13,1222,0
105939,2012-11-16 12:00:00,1de187,1231,62
28749,2012-11-19 17:00:00,1de187,1231,26
9665,2012-11-23 00:00:00,1jwly18,1230,5
0,2012-11-13 22:00:00,1li127,1229,0
23881,2012-11-15 19:00:00,1de187,1231,16
21794,2012-11-26 08:00:00,1jwly18,1230,20
1114,2012-11-23 18:00:00,1jwly18,1230,3
66249,2012-11-19 23:00:00,1jwly18,1230,89
148334,2012-11-16 04:00:00,1jwly18,1230,119
0,2012-11-12 17:00:00,1li127,1229,0
0,,1jwly17,1227,0
0,2012-11-11 03:00:00,1dte13,1222,0
24080,2012-11-19 10:00:00,1de187,1231,17
0,2012-11-12 17:00:00,1jwly18,1230,0
52147,2012-11-10 03:00:00,1dte13,1222,38
39,2012-11-26 19:00:00,1jwly18,1230,0
0,2012-11-14 01:00:00,1jwly18,1230,0
5628,2012-11-09 23:00:00,1de186,1228,6
5,2012-11-13 16:00:00,1kc111,1223,0
0,2012-11-20 16:00:00,1jwly18,1230,0
30540,2012-11-22 16:00:00,1jwly18,1230,29
120276,2012-11-21 11:00:00,1jwly18,1230,88
37217,2012-11-18 06:00:00,1jwly18,1230,26
18166,2012-11-25 21:00:00,1jwly18,1230,34
0,2012-11-13 22:00:00,1jwly18,1230,0
68656,2012-11-21 09:00:00,1jwly18,1230,50
71457,2012-11-19 08:00:00,1de187,1231,30
119023,2012-11-19 02:00:00,1de187,1231,103
0,2012-11-13 00:00:00,1de187,1231,0
0,2012-11-15 10:00:00,1de187,1231,0
0,2012-11-17 00:00:00,1jwly18,1230,0
25684,2012-11-19 15:00:00,1de187,1231,21
0,2012-11-17 04:00:00,1de187,1231,0
29362,2012-11-19 13:00:00,1jwly18,1230,26
62329,2012-11-22 06:00:00,1jwly18,1230,42
824,2012-11-15 12:00:00,1de187,1231,2
171361,2012-11-20 03:00:00,1de187,1231,132
63293,2012-11-18 07:00:00,1de187,1231,31
13269,2012-11-18 01:00:00,1de187,1231,12
27463,2012-11-19 18:00:00,1de187,1231,20
26646,2012-11-09 19:00:00,1dte13,1222,10
0,2012-11-14 12:00:00,1jwly18,1230,0
13282,2012-11-15 22:00:00,1de187,1231,15
0,2012-11-17 01:00:00,1de187,1231,0
0,2012-11-10 15:00:00,1de187,1231,0
52616,2012-11-10 22:00:00,1dte13,1222,29
0,2012-11-11 08:00:00,1dte13,1222,0
74523,2012-11-16 11:00:00,1de187,1231,44
15503,2012-11-16 19:00:00,1jwly18,1230,14
0,2012-11-12 02:00:00,1dte13,1222,0
14942,2012-11-19 22:00:00,1de187,1231,9
0,2012-11-13 23:00:00,1jwly18,1230,0
0,2012-11-13 14:00:00,1jwly18,1230,0
0,2012-11-11 17:00:00,1jwly18,1230,0
0,2012-11-13 18:00:00,1jwly18,1230,0
0,2012-11-12 08:00:00,1jwly18,1230,0
0,2012-11-10 19:00:00,1de187,1231,0
23749,2012-11-22 10:00:00,1jwly18,1230,18
0,2012-11-15 11:00:00,1jwly18,1230,0
0,2012-11-12 22:00:00,1li127,1229,0
2551,2012-11-27 06:00:00,1jwly18,1230,3
77955,2012-11-16 08:00:00,1de187,1231,48
44769,2012-11-15 18:00:00,1jwly18,1230,38
16006,2012-11-10 08:00:00,1dte13,1222,7
71333,2012-11-10 20:00:00,1dte13,1222,39
55142,2012-11-16 00:00:00,1jwly18,1230,54
0,2012-11-14 14:00:00,1de187,1231,0
21233,2012-11-08 21:00:00,1dte13,1222,52
0,2012-11-20 09:00:00,1jwly18,1230,0
0,2012-11-12 22:00:00,1jwly18,1230,0
55257,2012-11-10 21:00:00,1dte13,1222,30
2214,2012-11-23 22:00:00,1jwly18,1230,8
0,2012-11-12 19:00:00,1dte13,1222,0
0,2012-11-13 18:00:00,1li127,1229,0
0,2012-11-17 09:00:00,1de187,1231,0
16471,2012-11-18 20:00:00,1jwly18,1230,10
0,2012-11-09 16:00:00,1de187,1231,0
0,2012-11-15 02:00:00,1jwly18,1230,0
68154,2012-11-16 15:00:00,1de187,1231,39
0,2012-11-11 21:00:00,1jwly18,1230,0
14361,2012-11-16 20:00:00,1de187,1231,7
0,2012-11-14 13:00:00,1de187,1231,0
0,2012-11-17 10:00:00,1jwly18,1230,0
0,2012-11-12 05:00:00,1dte13,1222,0
8907,2012-11-22 23:00:00,1jwly18,1230,7
0,2012-11-10 09:00:00,1de187,1231,0
48088,2012-11-21 19:00:00,1jwly18,1230,44
32130,2012-11-21 21:00:00,1jwly18,1230,38
0,2012-11-15 10:00:00,1dte15,1239,0
0,2012-11-15 12:00:00,1dte15,1239,0
4094,2012-11-20 07:00:00,1de191,1241,2
49896,2012-11-17 21:00:00,1de190,1238,35
0,2012-11-15 19:00:00,1li130,1237,0
0,2012-11-11 14:00:00,1de190,1238,0
0,2012-11-21 00:00:00,1de190,1238,0
0,2012-11-10 07:00:00,1de191,1241,0
0,2012-11-17 14:00:00,1de191,1241,0
0,2012-11-13 07:00:00,1li131,1240,0
55990,2012-11-17 20:00:00,1de190,1238,45
2005,2012-11-16 22:00:00,1de190,1238,1
7278,2012-11-23 20:00:00,1de188,1234,10
0,2012-11-13 05:00:00,1li131,1240,0
0,2012-11-15 12:00:00,1li130,1237,0
20741,2012-11-16 16:00:00,1de190,1238,12
112133,2012-11-15 19:00:00,1dte15,1239,21
70446,2012-11-17 17:00:00,1de190,1238,26
328163,2012-11-18 04:00:00,1de191,1241,183
83309,2012-11-22 04:00:00,1de188,1234,60
143901,2012-11-15 20:00:00,1li131,1240,41
0,2012-11-13 20:00:00,1de190,1238,0
0,2012-11-15 03:00:00,1dte15,1239,0
0,2012-11-13 17:00:00,1dte15,1239,0
11753,2012-11-16 13:00:00,1de191,1241,4
12784,2012-11-22 13:00:00,1de188,1234,5
10,2012-11-16 12:00:00,1dte15,1239,0
1,2012-11-16 15:00:00,1dte15,1239,0
0,2012-11-11 04:00:00,1li131,1240,0
0,2012-11-12 11:00:00,1de190,1238,0
13704,2012-11-16 14:00:00,1de191,1241,12
0,2012-11-14 13:00:00,1dte15,1239,0
4,2012-11-16 20:00:00,1dte15,1239,0
0,2012-11-10 05:00:00,1de190,1238,0
0,2012-11-14 00:00:00,1li131,1240,0
0,2012-11-10 09:00:00,1dte15,1239,0
42863,2012-11-18 17:00:00,1de190,1238,30
0,2012-11-10 22:00:00,1de191,1241,0
0,2012-11-17 05:00:00,1de190,1238,0
0,2012-11-14 11:00:00,1li131,1240,0
0,2012-11-16 07:00:00,1li131,1240,0
0,2012-11-14 23:00:00,1de190,1238,0
8301,2012-11-23 09:00:00,1de188,1234,9
94127,2012-11-19 03:00:00,1de190,1238,63
0,2012-11-17 09:00:00,1dte15,1239,0
0,2012-11-14 07:00:00,1li131,1240,0
0,2012-11-17 06:00:00,1de190,1238,0
0,2012-11-09 16:00:00,1dte15,1239,0
0,2012-11-14 15:00:00,1li131,1240,0
0,2012-11-10 19:00:00,1dte15,1239,0
40184,2012-11-16 02:00:00,1de191,1241,19
32129,2012-11-22 00:00:00,1de188,1234,24
0,2012-11-20 12:00:00,1de190,1238,0
17,2012-11-16 08:00:00,1dte15,1239,0
4574,2012-11-13 04:00:00,1kc112,1232,1
0,2012-11-14 16:00:00,1de191,1241,0
0,2012-11-12 20:00:00,1li131,1240,0
58982,2012-11-18 23:00:00,1de190,1238,37
0,2012-11-16 05:00:00,1li131,1240,0
54,2012-11-15 22:00:00,1dte15,1239,0
66163,2012-11-19 00:00:00,1de190,1238,53
0,2012-11-10 15:00:00,1dte15,1239,0
0,2012-11-20 21:00:00,1de191,1241,0
0,2012-11-10 17:00:00,1li131,1240,0
1973,2012-11-16 11:00:00,1dte15,1239,4
0,2012-11-13 02:00:00,1li131,1240,0
0,2012-11-09 20:00:00,1de191,1241,0
0,2012-11-14 18:00:00,1de190,1238,0
4075,2012-11-23 23:00:00,1de188,1234,6
375,2012-11-16 19:00:00,1de191,1241,1
2809,2012-11-22 23:00:00,1de188,1234,11
18686,2012-11-21 19:00:00,1de188,1234,18
18330,2012-11-21 21:00:00,1de188,1234,14
0,2012-11-10 00:00:00,1dte15,1239,0
0,2012-11-14 19:00:00,1li130,1237,0
42680,2012-11-19 20:00:00,1de190,1238,32
0,2012-11-10 06:00:00,1de191,1241,0
0,2012-11-14 21:00:00,1li130,1237,0
3487,2012-11-23 22:00:00,1de188,1234,14
0,2012-11-13 01:00:00,1li131,1240,0
31,2012-11-16 05:00:00,1de190,1238,0
14253,2012-11-15 18:00:00,1de191,1241,6
0,2012-11-10 14:00:00,1li131,1240,0
0,2012-11-10 11:00:00,1dte15,1239,0
0,2012-11-11 17:00:00,1de191,1241,0
0,2012-11-15 17:00:00,1li130,1237,0
0,2012-11-13 12:00:00,1kc112,1232,0
0,2012-11-13 08:00:00,1li131,1240,0
78952,2012-11-18 03:00:00,1de190,1238,59
0,2012-11-14 20:00:00,1li130,1237,0
0,2012-11-14 18:00:00,1li131,1240,0
1,2012-11-16 21:00:00,1dte15,1239,0
0,2012-11-13 21:00:00,1li128,1233,0
13732,2012-11-15 23:00:00,1de190,1238,15
0,2012-11-15 02:00:00,1de191,1241,0
45277,2012-11-18 15:00:00,1de190,1238,24
24292,2012-11-18 12:00:00,1de190,1238,15
3472365,2012-11-18 20:00:00,1de191,1241,2007
0,2012-11-13 23:00:00,1de188,1234,0
19633,2012-11-16 00:00:00,1de191,1241,16
0,2012-11-10 05:00:00,1li131,1240,0
0,2012-11-10 16:00:00,1de191,1241,0
0,2012-11-17 22:00:00,1dte15,1239,0
0,2012-11-21 02:00:00,1de190,1238,0
0,2012-11-12 07:00:00,1li131,1240,0
14660,2012-11-18 09:00:00,1de190,1238,14
33058,2012-11-19 06:00:00,1de190,1238,27
2543,2012-11-20 09:00:00,1de191,1241,4
20145,2012-11-22 10:00:00,1de188,1234,13
0,2012-11-17 08:00:00,1de190,1238,0
0,2012-11-15 09:00:00,1dte15,1239,0
0,2012-11-14 21:00:00,1dte15,1239,0
11100,2012-11-13 22:00:00,1kc112,1232,2
0,2012-11-12 16:00:00,1li131,1240,0
5975,2012-11-16 07:00:00,1de190,1238,5
0,2012-11-20 17:00:00,1de190,1238,0
0,2012-11-15 08:00:00,1dte15,1239,0
0,2012-11-14 01:00:00,1kc112,1232,0
0,2012-11-17 03:00:00,1de190,1238,0
71726,2012-11-18 02:00:00,1de190,1238,45
0,2012-11-14 15:00:00,1de190,1238,0
76984,2012-11-20 02:00:00,1de190,1238,57
0,2012-11-13 19:00:00,1li131,1240,0
0,2012-11-14 23:00:00,1li131,1240,0
0,2012-11-13 05:00:00,1de190,1238,0
0,2012-11-16 16:00:00,1li131,1240,0
0,2012-11-21 03:00:00,1de191,1241,0
0,2012-11-20 05:00:00,1de190,1238,0
6398,2012-11-13 18:00:00,1kc112,1232,0
180794,2012-11-19 04:00:00,1de191,1241,99
637,2012-11-13 14:00:00,1kc112,1232,0
6398,2012-11-18 19:00:00,1de191,1241,1
0,2012-11-14 22:00:00,1dte15,1239,0
3690,2012-11-13 23:00:00,1kc112,1232,0
6235,2012-11-22 06:00:00,1de188,1234,7
15430,2012-11-22 16:00:00,1de188,1234,11
69860,2012-11-15 20:00:00,1de190,1238,36
0,2012-11-13 22:00:00,1de188,1234,0
41332,2012-11-16 04:00:00,1de191,1241,28
10831,2012-11-19 23:00:00,1de191,1241,13
0,2012-11-12 10:00:00,1li131,1240,0
0,2012-11-13 20:00:00,1li131,1240,0
3,2012-11-16 03:00:00,1dte15,1239,0
5,2012-11-16 01:00:00,1dte15,1239,0
33417,2012-11-18 14:00:00,1de190,1238,22
56433,2012-11-18 06:00:00,1de191,1241,42
0,2012-11-15 14:00:00,1li131,1240,0
0,2012-11-20 16:00:00,1de191,1241,0
3344,2012-11-23 18:00:00,1de188,1234,4
0,2012-11-20 18:00:00,1de190,1238,0
2850,2012-11-23 00:00:00,1de188,1234,13
0,2012-11-14 22:00:00,1li130,1237,0
0,2012-11-20 22:00:00,1de190,1238,0
0,2012-11-20 23:00:00,1de190,1238,0
0,2012-11-11 14:00:00,1li131,1240,0
17202,2012-11-17 15:00:00,1de190,1238,15
6690,2012-11-26 18:00:00,1de188,1234,6
6250,2012-11-23 07:00:00,1de188,1234,10
62041,2012-11-19 13:00:00,1de191,1241,21
19217,2012-11-21 22:00:00,1de188,1234,19
7051,2012-11-21 16:00:00,1de188,1234,4
50268,2012-11-17 22:00:00,1de190,1238,44
0,2012-11-21 05:00:00,1de191,1241,0
9278,2012-11-26 16:00:00,1de188,1234,8
0,2012-11-14 08:00:00,1li131,1240,0
4,2012-11-15 23:00:00,1dte15,1239,0
0,2012-11-16 20:00:00,1li131,1240,0
0,2012-11-14 13:00:00,1li131,1240,0
9917,2012-11-23 08:00:00,1de188,1234,13
0,2012-11-16 15:00:00,1li131,1240,0
4777,2012-11-22 19:00:00,1de188,1234,5
0,2012-11-17 03:00:00,1dte15,1239,0
18732,2012-11-22 07:00:00,1de188,1234,25
3421,2012-11-20 14:00:00,1de191,1241,3
0,2012-11-13 22:00:00,1de189,1235,0
0,2012-11-14 21:00:00,1de190,1238,0
0,2012-11-15 09:00:00,1de190,1238,0
5415,2012-11-24 01:00:00,1de188,1234,6
30605,2012-11-18 13:00:00,1de190,1238,20
0,2012-11-17 08:00:00,1dte15,1239,0
2,2012-11-16 07:00:00,1dte15,1239,0
0,2012-11-14 14:00:00,1li131,1240,0
0,2012-11-15 08:00:00,1de190,1238,0
0,2012-11-10 00:00:00,1de190,1238,0
0,2012-11-16 08:00:00,1li131,1240,0
115976,2012-11-19 01:00:00,1de190,1238,70
7155,2012-11-16 09:00:00,1de191,1241,5
35273,2012-11-18 21:00:00,1de190,1238,34
5314,2012-11-23 14:00:00,1de188,1234,6
14992,2012-11-19 19:00:00,1de190,1238,11
0,2012-11-10 19:00:00,1li131,1240,0
2281,2012-11-20 10:00:00,1de191,1241,1
4731,2012-11-23 16:00:00,1de188,1234,1
0,2012-11-11 07:00:00,1li131,1240,0
0,2012-11-12 01:00:00,1li131,1240,0
4438,2012-11-20 06:00:00,1de191,1241,2
16758,2012-11-16 21:00:00,1de190,1238,12
51598,2012-11-18 08:00:00,1de191,1241,42
0,2012-11-15 01:00:00,1de191,1241,0
25854,2012-11-19 09:00:00,1de191,1241,12
0,2012-11-21 04:00:00,1de191,1241,0
14075,2012-11-19 21:00:00,1de191,1241,14
0,2012-11-12 13:00:00,1li131,1240,0
16330,2012-11-18 10:00:00,1de190,1238,7
0,2012-11-15 22:00:00,1li131,1240,0
29264,2012-11-17 19:00:00,1de190,1238,24
0,2012-11-16 05:00:00,1dte15,1239,0
0,2012-11-10 15:00:00,1li131,1240,0
0,2012-11-10 11:00:00,1de190,1238,0
3530,2012-11-22 20:00:00,1de188,1234,6
247,2012-11-20 04:00:00,1de190,1238,2
9516,2012-11-22 17:00:00,1de188,1234,9
12522,2012-11-23 19:00:00,1de188,1234,5
76166,2012-11-19 14:00:00,1de191,1241,42
0,2012-11-15 12:00:00,1li131,1240,0
0,2012-11-17 11:00:00,1de190,1238,0
0,2012-11-13 00:00:00,1li131,1240,0
0,2012-11-15 10:00:00,1li131,1240,0
0,2012-11-17 15:00:00,1dte15,1239,0
0,2012-11-21 01:00:00,1de191,1241,0
38553,2012-11-19 11:00:00,1de191,1241,15
19804,2012-11-20 00:00:00,1de191,1241,17
4537,2012-11-23 17:00:00,1de188,1234,6
0,,1dte15,1239,0
16781,2012-11-15 21:00:00,1de191,1241,12
0,2012-11-15 20:00:00,1li130,1237,0
59575,2012-11-17 18:00:00,1de190,1238,41
74417,2012-11-18 00:00:00,1de190,1238,40
0,2012-11-15 16:00:00,1de191,1241,0
56050,2012-11-17 23:00:00,1de190,1238,41
22327,2012-11-27 22:00:00,1de188,1234,13
128992,2012-11-15 19:00:00,1li131,1240,38
0,2012-11-14 22:00:00,1de190,1238,0
62793,2012-11-19 07:00:00,1de191,1241,47
0,2012-11-13 05:00:00,1dte15,1239,0
75142,2012-11-22 03:00:00,1de188,1234,72
39014,2012-11-18 18:00:00,1de190,1238,37
0,2012-11-10 13:00:00,1de191,1241,0
0,2012-11-14 17:00:00,1li130,1237,0
48476,2012-11-16 03:00:00,1de190,1238,31
14378,2012-11-16 01:00:00,1de190,1238,12
0,2012-11-16 12:00:00,1li131,1240,0
0,2012-11-11 19:00:00,1li131,1240,0
0,2012-11-13 17:00:00,1li131,1240,0
0,2012-11-14 02:00:00,1de191,1241,0
0,2012-11-15 15:00:00,1de191,1241,0
2707,2012-11-20 11:00:00,1de191,1241,2
108680,2012-11-15 20:00:00,1dte15,1239,35
0,2012-11-15 03:00:00,1li131,1240,0
3,2012-11-17 17:00:00,1dte15,1239,0
0,2012-11-13 22:00:00,1li129,1236,0
26163,2012-11-15 19:00:00,1de190,1238,17
0,2012-11-14 22:00:00,1li131,1240,0
0,2012-11-12 09:00:00,1li131,1240,0
7543,2012-11-16 10:00:00,1de191,1241,4
8651,2012-11-18 05:00:00,1de191,1241,8
9,2012-11-16 16:00:00,1dte15,1239,0
0,2012-11-16 01:00:00,1li131,1240,0
11728,2012-11-21 18:00:00,1de188,1234,9
1028,2012-11-13 13:00:00,1kc112,1232,0
147683,2012-11-27 19:00:00,1de188,1234,90
4267,2012-11-16 12:00:00,1de190,1238,5
56901,2012-11-18 11:00:00,1de191,1241,34
0,2012-11-15 00:00:00,1de191,1241,0
41143,2012-11-19 17:00:00,1de190,1238,26
0,2012-11-14 03:00:00,1li131,1240,0
0,2012-11-09 23:00:00,1de191,1241,0
0,2012-11-15 03:00:00,1de190,1238,0
0,2012-11-13 20:00:00,1dte15,1239,0
0,2012-11-13 17:00:00,1de190,1238,0
42508,2012-11-13 19:00:00,1li128,1233,17
0,2012-11-10 01:00:00,1li131,1240,0
69372,2012-11-18 01:00:00,1de190,1238,52
0,2012-11-15 13:00:00,1de191,1241,0
46353,2012-11-19 18:00:00,1de190,1238,34
7986,2012-11-23 10:00:00,1de188,1234,4
83505,2012-11-19 02:00:00,1de190,1238,45
0,2012-11-15 10:00:00,1de190,1238,0
2880,2012-11-20 08:00:00,1de191,1241,1
35391,2012-11-19 15:00:00,1de190,1238,32
0,2012-11-17 04:00:00,1de190,1238,0
82308,2012-11-19 16:00:00,1de191,1241,53
98631,2012-11-20 03:00:00,1de190,1238,74
21001,2012-11-18 07:00:00,1de190,1238,18
0,2012-11-15 12:00:00,1de190,1238,0
924,2012-11-13 06:00:00,1kc112,1232,0
7627,2012-11-26 15:00:00,1de188,1234,3
8780,2012-11-23 06:00:00,1de188,1234,12
0,2012-11-16 22:00:00,1dte15,1239,0
0,2012-11-16 23:00:00,1de190,1238,0
73986,2012-11-27 18:00:00,1de188,1234,54
11897,2012-11-16 17:00:00,1de191,1241,5
11468,2012-11-19 08:00:00,1de190,1238,10
0,2012-11-11 14:00:00,1dte15,1239,0
9726,2012-11-19 10:00:00,1de190,1238,9
52397,2012-11-13 08:00:00,1li128,1233,14
0,2012-11-12 23:00:00,1li131,1240,0
0,2012-11-15 06:00:00,1de191,1241,0
44545,2012-11-17 16:00:00,1de191,1241,37
6399,2012-11-16 08:00:00,1de190,1238,6
0,2012-11-10 00:00:00,1li131,1240,0
22586,2012-11-22 12:00:00,1de188,1234,12
28501,2012-11-20 01:00:00,1de191,1241,38
0,2012-11-11 23:00:00,1li131,1240,0
0,2012-11-10 19:00:00,1de190,1238,0
202191,2012-11-18 16:00:00,1de191,1241,96
5085,2012-11-23 15:00:00,1de188,1234,3
32790,2012-11-19 22:00:00,1de190,1238,28
0,2012-11-14 23:00:00,1li130,1237,0
0,2012-11-09 22:00:00,1li131,1240,0
9625,2012-11-16 18:00:00,1de191,1241,3
34570,2012-11-15 22:00:00,1de190,1238,16
0,2012-11-17 13:00:00,1de191,1241,0
3869,2012-11-16 06:00:00,1de191,1241,2
10555,2012-11-26 17:00:00,1de188,1234,7
0,2012-11-10 15:00:00,1de190,1238,0
5662,2012-11-16 11:00:00,1de190,1238,5
50284,2012-11-19 12:00:00,1de191,1241,20
80410,2012-11-19 05:00:00,1de191,1241,33
0,2012-11-14 19:00:00,1li131,1240,0
0,2012-11-13 03:00:00,1kc112,1232,0
0,2012-11-10 09:00:00,1de190,1238,0
0,2012-11-10 05:00:00,1dte15,1239,0
0,2012-11-12 21:00:00,1li131,1240,0
19541,2012-11-16 15:00:00,1de190,1238,9
0,2012-11-12 11:00:00,1dte15,1239,0
10221,2012-11-16 20:00:00,1de190,1238,12
0,2012-11-14 13:00:00,1de190,1238,0
227300,2012-11-18 22:00:00,1de191,1241,126
0,2012-11-14 18:00:00,1li130,1237,0
0,2012-11-14 23:00:00,1dte15,1239,0
0,2012-11-09 16:00:00,1de190,1238,0
0,2012-11-17 09:00:00,1de190,1238,0
86379,2012-11-15 17:00:00,1li131,1240,27
62653,2012-11-13 20:00:00,1li128,1233,10
0,2012-11-15 08:00:00,1li131,1240,0
0,2012-11-17 05:00:00,1dte15,1239,0
0,2012-11-20 20:00:00,1de191,1241,0
0,2012-11-10 18:00:00,1de191,1241,0
4627,2012-11-27 17:00:00,1de188,1234,2
0,2012-11-13 23:00:00,1li129,1236,0
0,2012-11-14 21:00:00,1li131,1240,0
0,2012-11-15 09:00:00,1li131,1240,0
43860,2012-11-16 01:00:00,1de191,1241,30
0,2012-11-17 07:00:00,1de190,1238,0
41267,2012-11-16 03:00:00,1de191,1241,26
15,2012-11-16 04:00:00,1dte15,1239,0
0,2012-11-20 11:00:00,1de190,1238,0
0,2012-11-15 15:00:00,1de190,1238,0
0,2012-11-09 23:00:00,1li131,1240,0
0,2012-11-14 02:00:00,1de190,1238,0
0,2012-11-15 16:00:00,1de190,1238,0
140125,2012-11-17 23:00:00,1de191,1241,82
164452,2012-11-18 00:00:00,1de191,1241,104
0,2012-11-10 13:00:00,1de190,1238,0
0,2012-11-16 10:00:00,1li131,1240,0
170689,2012-11-18 18:00:00,1de191,1241,83
0,2012-11-13 21:00:00,1de188,1234,0
15228,2012-11-19 07:00:00,1de190,1238,12
87777,2012-11-14 05:00:00,1de190,1238,83
